title_id,author_id,title,volumes,publisher_location,publisher_name,publication_year,first_name,middle_name,last_name,alt_name,birth_year,death_year,gender
12112,1728,"Fritz and Eric: or, The Brothers Crusoes",1,London,Hodder and Stoughton,1886,John,Conroy,Hutcheson,,1840.0,1897.0,M
12113,1728,The White Squall: A Story of the Sargasso Sea,1,London,Blackie,1887,John,Conroy,Hutcheson,,1840.0,1897.0,M
12114,1728,The Black Man's Ghost: A Story,1,London,"Ward, Lock",1889,John,Conroy,Hutcheson,,1840.0,1897.0,M
12115,1728,Afloat at Last: A Sailor Boy's Log of his Life at Sea,1,London,Blackie,1890,John,Conroy,Hutcheson,,1840.0,1897.0,M
12116,1728,The Pirate Junk: A Story of the Sooloo Sea,1,London,F. V. White,1896,John,Conroy,Hutcheson,,1840.0,1897.0,M
12117,1728,Young Tom Bowling: A Story of the Boys of the British Navy,1,London,Frederick Warne,1896,John,Conroy,Hutcheson,,1840.0,1897.0,M
12118,1728,"Crown and Anchor: or, Under the Pen'ant",1,London,F. V. White,1896,John,Conroy,Hutcheson,,1840.0,1897.0,M
12119,1728,"Bob Strong's Holidays: or, Adrift in the Channel",1,London,Jarrold and Son,1897,John,Conroy,Hutcheson,,1840.0,1897.0,M
12121,2929,The Master of Wingbourne: A Novel,2,London,T. C. Newby,1866,Caroline,Ashurst,Biggs,,1840.0,1889.0,F
12122,2497,"Mary Schweidler, the Amber Witch",1,London,John Murray,1844,Johann,Wilhelm,Meinhold,,1797.0,1851.0,M
12123,2174,Harlaw of Sendle: Being Passages Relating Chiefly to the Family of that Name in Strathclyde,1,Edinburgh,Blackwood,1901,John,W.,Graham,,1852.0,1935.0,M
12124,2930,Palmitos: A Novel,3,London,T. C. Newby,1873,Viscount,de,Figanière,Frederick Francis Stuart Figanière and Morao (legal name),1827.0,1908.0,M
12125,523,The Better Sort,1,London,Methuen,1903,Henry,,James,,1843.0,1916.0,M
12126,2931,"The Great Revolution of 1905: or, The Story of the Phalanx",1,London,Robert Forder,1893,Frederick,William,Hayes,,1848.0,1918.0,M
12127,2931,"A Kent Squire: Being the Record of Certain Adventures of Ambrose Gwynett, Esquire",1,London,Hutchinson,1900,Frederick,William,Hayes,,1848.0,1918.0,M
12128,2931,Gwynett of Thornhaugh: A Romance,1,London,Hutchinson,1900,Frederick,William,Hayes,,1848.0,1918.0,M
12129,2932,Blood is Thicker than Water: A Political Dream,1,London,Tower Publishing Co.,1894,Geoffrey,,Danyers,(pseudonym?),,,U
12130,2933,The New Centurion: A Tale of Automatic War,1,London,Longman,1895,James,,Eastwick,,1851.0,1939.0,M
12131,2934,"Blake of the 'Rattlesnake': or, The Man who Saved England. A Story of Torpedo Warfare in 189-",1,London,Tower Publishing Co.,1895,Frederick,Thomas,Jane,,1865.0,1916.0,M
12132,2934,The Incubated Girl,1,London,Tower Publishing Co.,1896,Frederick,Thomas,Jane,,1865.0,1916.0,M
12133,2934,"The Lordship, The Passen, and We",1,London,A.D. Innes,1897,Frederick,Thomas,Jane,,1865.0,1916.0,M
12134,2934,"To Venus in Five Seconds: An Account of the Strange Disappearance of Thomas Plummer, Pillmaker",1,London,A.D. Innes,1897,Frederick,Thomas,Jane,,1865.0,1916.0,M
12135,2934,The Violet Flame: A Story of Armageddon and After,1,London,"Ward, Lock",1899,Frederick,Thomas,Jane,,1865.0,1916.0,M
12136,2934,The Port Guard Ship: A Romance of the Present Day Navy,1,London,Hurst and Blackett,1900,Frederick,Thomas,Jane,,1865.0,1916.0,M
12137,2934,Ever Mohun,1,London,John Macqueen,1901,Frederick,Thomas,Jane,,1865.0,1916.0,M
12138,2935,"Marmaduke, Emperor of Europe: Being a Record of Some Strange Adventures",1,Chelmsford,Edmund Durrant and Co.,1895,Frank,Attfield,Fawkes,X (pseudonym),1849.0,1941.0,M
12139,2936,The Naval Engineer and the Command of the Sea: A Story of Naval Administration,1,Manchester,The Technical Publishing Co.,1896,Francis,George,Burton,,,1915.0,M
12140,2937,For England's Sake,1,London,Frederick Warne,1889,Robert,,Cromie,,1856.0,1907.0,M
12141,2937,A Plunge into Space,1,London,Frederick Warne,1890,Robert,,Cromie,,1856.0,1907.0,M
12142,2937,The Crack of Doom,1,London,"Digby, Long",1895,Robert,,Cromie,,1856.0,1907.0,M
12143,2937,The Next Crusade,1,London,Hutchinson,1896,Robert,,Cromie,,1856.0,1907.0,M
12144,2937,"The King's Oak, and Other Stories",1,London,George Newnes,1897,Robert,,Cromie,,1856.0,1907.0,M
12145,2937,The Lost Liner,1,London,George Newnes,1899,Robert,,Cromie,,1856.0,1907.0,M
12146,2937,Kitty's Victoria Cross,1,London,Frederick Warne,1901,Robert,,Cromie,,1856.0,1907.0,M
12147,2938,When All Men Starve: Showing how England Hazarded her Naval Supremacy,1,London,John Lane,1898,Charles,,Gleig,,1862.0,1945.0,M
12148,2938,The Edge of Honesty,1,London,John Lane,1898,Charles,,Gleig,,1862.0,1945.0,M
12149,2938,The Rogues' Paradise: An Extravaganza,1,London,James Bowden,1898,Charles,,Gleig,,1862.0,1945.0,M
12150,2938,Bunter's Cruise: A Tale of the New Navy,1,London,Methuen,1899,Charles,,Gleig,,1862.0,1945.0,M
12151,2095,His Majesty's Greatest Subject,1,London,Archibald Constable,1897,Septimus,Smet,Thorburn,,1844.0,1924.0,M
12152,2095,Transgression,1,London,C. Arthur Pearson,1899,Septimus,Smet,Thorburn,,1844.0,1924.0,M
12153,2939,Kotaka: A Samurai's Daughter. A Japanese Tale,1,London,Wyman and Sons,1885,John,,Morris,,,,M
12154,2939,What Will Japan Do?: A Forecast,1,London,Lawrence and Bullen,1898,John,,Morris,,,,M
12155,60,99 Dark Street,1,London,John Maxwell,1887,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
12156,60,A Very Strange Family,1,London,William Heinemann,1890,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
12157,2940,"Charles Ross: or, Truth and Fiction",1,London,Darton and Harvey,1835,,,BTAO The New Estate,,,,U
12158,1,Finesse,2,London,Bentley,1835,,,Anonymous,Anon. (abbreviation),,,U
12159,1,Sketches of the Beginning and End in the Life of Gherardo di Lucca,1,London,Edward Churton,1835,,,Anonymous,Anon. (abbreviation),,,U
12160,2942,"Villeroi: or, Religion Founded on Principle, not on Excitement",1,Dublin,William Curry,1835,,,BTAO The Valley of the Clusone,,,,U
12161,2943,Sketches from Life. By a Physician,1,Glasgow,W. R. M'Phun,1835,Alexander,Maxwell,Adams,,1817.0,1867.0,M
12162,2944,"Seymour: or, The Man of Mystery. A Romance of the Seventeenth Century",2,,[None],1835,Hermione,,Ballantyne,Parker (maiden name); Mrs. John Ballantyne (familiar name),,1857.0,F
12163,2945,The Twin Sisters: A Jewish Narrative of the Eighteenth Century,1,,[None],1835,Amelia,,Bristow,,,,F
12164,1220,Posthumous Records of a London Clergyman,1,London,John W. Parker,1835,John,Hobart,Caunter,,1794.0,1851.0,M
12165,2946,The Devoted One: An Historical Novel,1,London,John Saunders,1835,Amelia,,Fitzallen,,,,F
12166,2947,Transfusion,3,London,John Macrone,1835,William,,Godwin,"William Godwin, jun.",1803.0,1832.0,M
12167,1253,Tales of Woman's Trials,1,London,Houlston and Co.,1835,Anna,Maria,Hall,Fielding (maiden name); Mrs. S. C. Hall (familiar name),1800.0,1881.0,F
12168,1267,Fortitude: A Tale,1,London,A. K. Newman,1835,Barbara,,Hofland,Mrs. Hofland (familiar name); Wreaks (maiden name),1770.0,1844.0,F
12169,2948,Tales of the Wars of Montrose,3,London,James Cochrane,1835,James,,Hogg,,1770.0,1835.0,M
12170,1,"The Life and Confessions of Humphrey Humbug, M.D.",1,London,Albert J. Attwood,1835,,,Anonymous,Anon. (abbreviation),,,U
12171,2949,"The Fatal Interview: or, The Danger of Unbridled Passion. A Controversy",1,London,Simpkin,1835,Isaac,,Hurlstone,,,,M
12172,1287,Legends of the Conquest of Spain,1,London,John Murray,1835,Washington,,Irving,,1783.0,1859.0,M
12173,2950,"Village Scandal: or, The Gossip's Tale. A Picture of Real Life",1,London,William Emans,1835,Hannah,Maria,Jones,Lowndes (second married name),1796.0,1854.0,F
12174,2951,"The Maid of the Village: or, The Farmers Daughter of the Woodlands",1,London,William Emans,1835,Mrs.,,Kentish,,,,F
12175,2952,Stories of Strange Lands: and Fragments from the Notes of a Traveller,1,London,Edward Moxon,1835,Sarah,,Lee,Wallis (maiden name); Bowdich (first married name),1791.0,1856.0,F
12176,2953,"Sketch of the Life of Thomas Singularity, Journeyman Printer",1,London,Simpkin,1835,Henry,Junius,Nott,Jeremiah Hopkins (pseudonym),1797.0,1837.0,M
12177,2954,Sketches of Life and Character,1,London,Thomas Hurst,1835,E.,,P.,,,,U
12178,2955,"Ofelia: or, The Child of Fate",2,London,Thomas Hurst,1835,Francisca,,Pazos,,,,F
12179,2956,"Henry, the Recluse of Devon: or, His First Visit. A Tale from Life",1,London,John Bennett,1835,Greg,,Pullin,,,,M
12180,1470,Provincial Sketches,1,London,Edward Churton,1835,William,Pitt,Scargill,,1787.0,1836.0,M
12181,2957,"Facts and Fictions: or, Gleanings of a Tourist. A Series of Tales",1,London,"Smith, Elder",1835,J.,Hungerford,Sealy,,,,M
12182,1838,The Yemassee: A Romance of Carolina,3,London,A. K. Newman,1835,William,Gilmore,Simms,,1806.0,1870.0,M
12183,2958,Ernesto: A Philosophical Romance,1,London,"Smith, Elder",1835,William,Henry,Smith,,1808.0,1872.0,M
12184,2958,"Thorndale: or, The Conflict of Opinion",1,Edinburgh,Blackwood,1857,William,Henry,Smith,,1808.0,1872.0,M
12185,2958,"Gravenhurst: or, Thoughts on Good and Evil",1,Edinburgh,Blackwood,1862,William,Henry,Smith,,1808.0,1872.0,M
12186,1485,The Enthusiast: Altered from the German of C. Spindler,1,London,"Smith, Elder",1835,Carl,,Spindler,,1796.0,1855.0,M
12187,2959,"A Lady's Gift: or, Woman as She Ought to Be",1,London,"Smith, Elder",1835,Jane,Kinderley,Stanford,Smith (maiden name); Neale (second married name),1800.0,1887.0,F
12188,2960,"The Mysterious Bridal, and Other Tales",3,London,A. K. Newman,1835,William,Leete,Stone,,1792.0,1844.0,M
12189,2961,Tales of the Rhenish Chivalry: Founded on the Records of History and Tradition,1,London,William Marsh,1835,William,Tracy,Turnerelli,,1813.0,1896.0,M
12190,1521,The Autobiography of Jack Ketch,1,London,Edward Churton,1835,Charles,,Whitehead,,1804.0,1862.0,M
12191,2961,A Night in a Haunted House!: A Tale of Facts,1,London,"Ward, Lock",1859,William,Tracy,Turnerelli,,1813.0,1896.0,M
12192,2962,"The Last of the Corbes: or, The Macmahons' Country: A Legend Connected with Irish History in 1641",1,London,John Macrone,1835,John,,Wright,,1765.0,1847.0,M
12193,567,Ireland's Dream: A Romance of the Future,2,London,Sonnenschein,1888,Edmund,David,Lyon,Captain (rank),1825.0,1891.0,M
12194,1300,Young Life: Its Chances and Changes,2,London,Skeet,1863,Charles,Francis,Riddell,,1817.0,1887.0,M
12195,1639,One Hour of Madness,1,London,"Digby, Long",1895,Gilberta,M. F.,Lyon,Gilberta Marion Fanny Lyon (full name),1863.0,1944.0,F
12196,1633,The King of Topsy-Turvy,1,London,Tinsley Brothers,1870,Arthur,,Lillie,George Arthur Howard Lillie (legal name),1831.0,1911.0,M
12197,1633,An Indian Wizard,1,London,Simpkin,1887,Arthur,,Lillie,George Arthur Howard Lillie (legal name),1831.0,1911.0,M
12198,1533,Quality Corner: A Study of Remorse,1,London,Chatto and Windus,1901,Clara,Louisa,Antrobus,Rogers (maiden name),1846.0,1919.0,F
12199,559,"Ragamuffins: or, The Arabs of Love Lane. A Tale",1,London,J. F. Shaw,1880,Jessie,Sale,Lloyd,Hopkins (maiden name); Stirling (first married name); Lloyd (second married name),1846.0,,F
12200,559,Shadows of the Past: The Autobiography of General Kenyon,1,London,W. H. Allen,1882,Jessie,Sale,Lloyd,Hopkins (maiden name); Stirling (first married name); Lloyd (second married name),1846.0,,F
12201,559,It's Own Reward,1,London,W. H. Allen,1886,Jessie,Sale,Lloyd,Hopkins (maiden name); Stirling (first married name); Lloyd (second married name),1846.0,,F
12202,544,Of the Deepest Dye: A Novel,1,London,Hurst and Blackett,1897,Col. Cuthbert,,Larking,,1842.0,1910.0,M
12203,1779,"Walter's Escape: or, The Capture of Breda",1,London,Hodder and Stoughton,1870,Jacob,B. de,Liefde,,1847.0,1878.0,M
12204,1779,"The Beggars (Les Gueux): or, The Founders of teh Dutch Republic. A Tale",1,London,Hodder and Stoughton,1868,Jacob,B. de,Liefde,,1847.0,1878.0,M
12205,1779,The Maid of Stralsund: A Story of the Thirty Years' War,1,London,Hodder and Stoughton,1876,Jacob,B. de,Liefde,,1847.0,1878.0,M
12206,184,"Influence: or, The Sisters",1,London,James Blackwood,1860,Albyn,,Locke,(pseudonym?); Mrs. A. Locke (alternate name),,,F
12207,1351,"The King's Physician, and Other Tales",1,Portsea,T. Hinton,1865,Celia,Moss,Levetus,Moss (maiden name),1819.0,1873.0,F
12208,552,Under Two Fig Trees,1,London,Ward and Downey,1886,Horace,Frank,Lester,,1853.0,1896.0,M
12209,552,Ben D'Ymion and Other Parodies,1,London,Sonnenschein,1887,Horace,Frank,Lester,,1853.0,1896.0,M
12210,552,The Taking of Dover,1,Bristol,Arrowsmith,1888,Horace,Frank,Lester,,1853.0,1896.0,M
12211,560,The Mystery of Bloomsbury Crescent,1,London,"Digby, Long",1896,Mrs.,,Lodge,E. Lodge (alternate name),,,F
12212,560,A Son of the Gods,1,London,"Digby, Long",1898,Mrs.,,Lodge,E. Lodge (alternate name),,,F
12213,560,The Mystery of Monkswood,1,London,"Digby, Long",1899,Mrs.,,Lodge,E. Lodge (alternate name),,,F
12214,560,David Polmere: A Novel,1,London,"Digby, Long",1900,Mrs.,,Lodge,E. Lodge (alternate name),,,F
12215,560,The Darlingfords: A Novel,1,London,"Digby, Long",1900,Mrs.,,Lodge,E. Lodge (alternate name),,,F
12216,190,The Immortal Schoolmaster,1,London,Kerby and Endean,1884,George,Thomas,Lowth,,1808.0,1893.0,M
12217,2168,Thecla's Vow,1,London,"Smith, Elder",1898,Antonio,Carlo Napoleone,Gallenga,Luigi Mariotti (pseudonym),1810.0,1895.0,M
12218,2207,Valeria: A Story of Venice,1,London,Bentley,1879,Eleanor,,Lloyd,,1844.0,1919.0,F
12219,2207,The Langdales of Langdale End: A Tale,1,London,Marcus Ward,1879,Eleanor,,Lloyd,,1844.0,1919.0,F
12220,2207,Judged by Appearances: A Tale of the Civil Wars,1,London,London Literary Society,1885,Eleanor,,Lloyd,,1844.0,1919.0,F
12221,767,That Little Girl: A Novel,1,London,Bevington,1886,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12222,767,Dudley: A Story of Modern Life,1,London,Jarrold and Son,1888,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12223,767,The Wild Ruthvens: A Home Story,1,London,Jarrold and Son,1889,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12224,767,The Brown Portmanteau and Other Stories,1,London,Jarrold and Son,1889,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12225,767,The Mystery of Belgrave Square,1,London,F. V. White,1889,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12226,767,Two on an Island!: An Episode,1,London,F. V. White,1892,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12227,767,Once!: A Novel,1,London,Jarrold and Son,1892,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12228,767,His Heart to Win,1,London,Jarrold and Son,1893,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12229,767,Darrell Chavasney: A Novel,1,London,Jarrold and Son,1894,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12230,767,Between the Silences and Other Stories,1,London,Jarrold and Son,1894,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12231,767,A Record of Discords: A Novel,1,London,Jarrold and Son,1894,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12232,767,The Medlicotts: An Uneventful Family Chronicle,1,London,Jarrold and Son,1895,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12233,767,Those Children,1,London,F. V. White,1896,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12234,767,Valentine: A Story of Ideals,1,London,Jarrold and Son,1897,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12235,767,Because of the Child: A Story without a Plot,1,London,Jarrold and Son,1897,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12236,767,A Flirtation with Truth,1,London,John Macqueen,1897,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12237,767,Jocelyn Erroll: A Novel,1,London,Jarrold and Son,1900,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12238,767,Carpathia Knox: A Novel,1,London,Jarrold and Son,1900,Susan,Rowley Richmond,Lee,Curtis Yorke (pseudonym); Long (maiden name),1854.0,1930.0,F
12239,557,Carl Forrest's Faith,1,London,S.P.C.K.,1883,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12240,557,The Magic Flute,1,London,S.P.C.K.,1884,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12241,557,A Lost Son and The Grover's Daughter,1,London,T. Fisher Unwin,1885,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12242,557,A Garland of Seven Lilies,1,London,S.P.C.K.,1886,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12243,557,Hagar: A North Yorkshire Pastoral,1,London,James Clarke,1887,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12244,557,Robert Holt's Illusion and Other Stories,1,London,Ward and Downey,1888,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12245,557,For Pity's Sake and The Lost Leader,1,London,James Clarke,1891,Mary,Jane,Linskill,Stephen Yorke (pseudonym),1840.0,1891.0,F
12246,1348,The Gladiator: A Tale of the Roman Empire,1,London,Ball and Co.,1840,Martha,Macdonald,Lamont,,,,F
12247,1350,Highland Rambles and Long Legends to Shorten the Way,2,London,A. and C. Black,1837,Sir Thomas,Dick,Lauder,,1784.0,1848.0,M
12248,167,"Ewin Lloyd: or, How We All Get On",1,London,John Morgan,1865,Ellinor,J.,Kelly,,,,F
12249,167,Fetching and Keeping,1,London,S.P.C.K.,1866,Ellinor,J.,Kelly,,,,F
12250,928,"The Laird's Deed of Settlement: or, The Secret of the Vault",1,London,"Digby, Long",1893,Jane,M.,Kippen,Jane Murdoch Kippen (full name),1830.0,,F
12251,928,"Florence Stanley: or, Forgiving Because Much Forgiven",1,London,Partridge,1891,Jane,M.,Kippen,Jane Murdoch Kippen (full name),1830.0,,F
12252,928,Flora Maclean's Reward: A Tale of the Hebrides,1,London,Oliphant,1883,Jane,M.,Kippen,Jane Murdoch Kippen (full name),1830.0,,F
12253,928,"Edith Osward: or, Living for Others",1,London,Partridge,1881,Jane,M.,Kippen,Jane Murdoch Kippen (full name),1830.0,,F
12254,928,Bessie Brown and Her First Service: A Tale,1,Edinburgh,"Johnstone, Hunter, and Co.",1874,Jane,M.,Kippen,Jane Murdoch Kippen (full name),1830.0,,F
12255,928,"Aunt Margaret's Visit: or, The False and the Real",1,Edinburgh,"Johnstone, Hunter, and Co.",1874,Jane,M.,Kippen,Jane Murdoch Kippen (full name),1830.0,,F
12256,246,A Salon in the Last Days of the Empire: And Other Sketches,1,London,Bentley,1873,Kathleen,,O'Meara,Grace Ramsay (pseudonym),1839.0,1888.0,F
12257,246,The Old House in Picardy,1,London,Bentley,1887,Kathleen,,O'Meara,Grace Ramsay (pseudonym),1839.0,1888.0,F
12258,246,The Battle of Connemara,1,London,R. Washbourne,1878,Kathleen,,O'Meara,Grace Ramsay (pseudonym),1839.0,1888.0,F
12259,616,Erleston Glen: A Lancashire Story of the Sixteenth Century,1,London,Burns and Oates,1878,Alice,,O'Hanlon,,1840.0,,F
12260,616,West Thorpe,1,Glasgow,Scottish Temperance League,1882,Alice,,O'Hanlon,,1840.0,,F
12261,613,Merciful or Merciless,1,London,T. Fisher Unwin,1886,Stackpool,Edward,O'Dell,,1841.0,1917.0,M
12262,2964,Pickles: A Funny Little Couple,1,London,J. F. Shaw,1878,Yotty,,Osborn,Harriet Jane Osborn (maiden name); Pulteney (married name),1852.0,1882.0,F
12263,2964,"Judy: or, Only a Little Girl",1,London,J. F. Shaw,1880,Yotty,,Osborn,Harriet Jane Osborn (maiden name); Pulteney (married name),1852.0,1882.0,F
12264,2964,Jack: A Chapter in a Boy's Life,1,London,J. F. Shaw,1880,Yotty,,Osborn,Harriet Jane Osborn (maiden name); Pulteney (married name),1852.0,1882.0,F
12265,2964,The Lyon's Den and Its Eight Young Lyons,1,London,J. F. Shaw,1881,Yotty,,Osborn,Harriet Jane Osborn (maiden name); Pulteney (married name),1852.0,1882.0,F
12266,2964,"Garrick: or, His Own Fault",1,London,J. F. Shaw,1882,Yotty,,Osborn,Harriet Jane Osborn (maiden name); Pulteney (married name),1852.0,1882.0,F
12267,2964,"Clifford's Trial: or, The Conquest of Patience",1,London,Hatchard,1884,Yotty,,Osborn,Harriet Jane Osborn (maiden name); Pulteney (married name),1852.0,1882.0,F
12268,222,Philip Vaughan's Marriage: A Novel,2,London,T. C. Newby,1869,Caroline,Elizabeth,Okeden,Rhys (maiden name); Mrs. Fitzmaurice Okeken (familiar name),1821.0,1903.0,F
12269,2077,A Long Time Ago: A Story,1,London,Chapman and Hall,1876,Meta,,Orred,,1845.0,1925.0,F
12270,1752,Rougemont: A Sketch from the 18th Century,1,Dublin,George Herbert,1868,Mrs. Alexander,S.,Orr,Mary Perrin (maiden name),,,F
12271,1752,"Louis Belât: or, The Captives of Lake Laman. A Tale",1,Bath,Binns and Goodwin,1867,Mrs. Alexander,S.,Orr,Mary Perrin (maiden name),,,F
12272,1752,The Twins of Saint-Marcel: A Tale of Paris Incendié,1,London,W. P. Nimmo,1872,Mrs. Alexander,S.,Orr,Mary Perrin (maiden name),,,F
12273,1752,Leah: A Tale of Ancient Palestine,1,London,W. P. Nimmo,1869,Mrs. Alexander,S.,Orr,Mary Perrin (maiden name),,,F
12274,1752,The Flower of the Ticino: A Tale of Normandy,1,Dublin,George Herbert,1872,Mrs. Alexander,S.,Orr,Mary Perrin (maiden name),,,F
12275,1752,"Uline's Escape: or, Hid with the Nuns. A Tale of the Reformation",1,London,Partridge,1877,Mrs. Alexander,S.,Orr,Mary Perrin (maiden name),,,F
12276,1411,My First Romance and Other Tales,1,London,James Blackwood,1859,Henry,,Owgan,,1819.0,1885.0,M
12277,1411,The Long Run: A Novel,1,London,L. Booth,1860,Henry,,Owgan,,1819.0,1885.0,M
12278,976,Reed Farm,1,London,Alexander Strahan,1880,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12279,976,The Girls of the Square and Other Tales,1,London,Alexander Strahan,1878,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12280,976,The Story of Ten Thousand Homes,1,London,Alexander Strahan,1878,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12281,976,Cicely's Choice,1,London,George Bell and Sons,1875,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12282,976,"Doll World: or, Play and Earnest. A Story from Real Life",1,London,Bell and Daldy,1872,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12283,976,"The Stories They Tell Me: or, Sue and I",1,London,"Wells, Gardner, Darton",1873,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12284,976,"Giles's Minority: or, Scenes at the Red House",1,London,George Bell and Sons,1874,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12285,976,Little Prescription and Other Tales,1,London,George Bell and Sons,1875,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12286,976,Kirke's Mill and Other Stories,1,London,Hatchard,1885,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12287,976,Dinglefield,1,London,Routledge,1883,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12288,976,The Red House in the Suburbs,1,London,Alexander Strahan,1881,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12289,976,Meg's Mistake and Other Sussex Stories,1,London,Hodder and Stoughton,1884,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12290,976,Our Hero,1,London,Routledge,1884,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12291,976,Hurstleigh Dene,1,London,Longman,1890,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12292,976,Joan and Jerry,1,Edinburgh,W. & R. Chambers,1891,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12293,976,The Sound of the Streets,1,London,"Wells, Gardner, Darton",1892,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12294,976,When We Were Young,1,Edinburgh,W. & R. Chambers,1892,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12295,976,Deborah's Drawer,1,London,Bell and Daldy,1871,Eleanor,Grace,O'Reilly,Knatchbull (maiden name); Mrs. Robert O'Reilly (married name),1835.0,1913.0,F
12296,217,The Bramble Hut: A Biographical Narrative of Prudence Smith,2,London,T. C. Newby,1868,James,,Hutchings,Harry Neville (pseudonym),,,M
12297,973,Heirs of the Soil,1,Dublin,Moffat and Co.,1870,Mrs. Lorenzo,N.,Nunn,Harriet Baker (maiden name),,,F
12298,607,Her Will and Her Way and Other Stories,1,London,S.P.C.K.,1887,Emma,,Newman,Mrs. Newman (familiar name); Mrs. E. Newman (familiar name),1831.0,1903.0,F
12299,607,"Getting On: or, How Reuben Bond became Rich",1,London,S.P.C.K.,1888,Emma,,Newman,Mrs. Newman (familiar name); Mrs. E. Newman (familiar name),1831.0,1903.0,F
12300,607,Jane,1,London,S.P.C.K.,1891,Emma,,Newman,Mrs. Newman (familiar name); Mrs. E. Newman (familiar name),1831.0,1903.0,F
12301,607,Brought to Light,1,London,S.P.C.K.,1890,Emma,,Newman,Mrs. Newman (familiar name); Mrs. E. Newman (familiar name),1831.0,1903.0,F
